#feat_name,source_int,mapped_int,source_id,mapped_id,source_length,mapped_length,source_start,source_stop,source_strand,source_sub_start,source_sub_stop,mapped_start,mapped_stop,mapped_strand,coverage,recip,asm_unit
Line:557,1,1,NW_022145612,NW_003577290.1,1,1,4261387,4261387,+,4261387,4261387,633810,633810,-,1,First Pass,Primary Assembly
Line:558,1,1,NW_022145612,NW_003577290.1,1,1,4309269,4309269,+,4309269,4309269,584776,584776,-,1,First Pass,Primary Assembly
Line:559,1,1,NW_022145612,NW_003577290.1,1,1,4312307,4312307,+,4312307,4312307,581735,581735,-,1,First Pass,Primary Assembly
Line:560,1,1,NW_022145612,NW_003577290.1,1,1,4324167,4324167,+,4324167,4324167,569137,569137,-,1,First Pass,Primary Assembly
Line:561,1,1,NW_022145612,NW_003577084.1,1,1,5132728,5132728,+,5132728,5132728,723856,723856,+,1,First Pass,Primary Assembly
Line:562,1,1,NW_022145612,NW_003577084.1,1,1,5311117,5311117,+,5311117,5311117,945640,945640,-,1,First Pass,Primary Assembly
Line:563,1,1,NW_022145612,NW_003577084.1,1,1,5337927,5337927,+,5337927,5337927,915318,915318,-,1,First Pass,Primary Assembly
Line:564,1,1,NW_022145612,NW_003578287.1,1,1,5736826,5736826,+,5736826,5736826,93893,93893,-,1,First Pass,Primary Assembly
Line:565,1,1,NW_022145612,NW_003591509.1,1,1,6551349,6551349,+,6551349,6551349,13552,13552,+,1,Second Pass,Primary Assembly
Line:565,1,2,NW_022145612,NW_003577123.1,1,1,6551349,6551349,+,6551349,6551349,552931,552931,-,1,First Pass,Primary Assembly
Line:566,1,1,NW_022145612,NW_003577123.1,1,1,6779586,6779586,+,6779586,6779586,305341,305341,-,1,First Pass,Primary Assembly
Line:567,1,1,NW_022145612,NW_003577123.1,1,1,6876645,6876645,+,6876645,6876645,215252,215252,-,1,First Pass,Primary Assembly
Line:568,1,1,NW_022145612,NW_003577103.1,1,1,8376082,8376082,+,8376082,8376082,559277,559277,+,1,First Pass,Primary Assembly
Line:569,1,1,NW_022145612,NW_003577103.1,1,1,9024540,9024540,+,9024540,9024540,1195505,1195505,+,1,First Pass,Primary Assembly
Line:570,1,1,NW_022145612,NW_003578028.1,1,1,9048476,9048476,+,9048476,9048476,382312,382312,+,1,First Pass,Primary Assembly
Line:571,1,1,NW_022145612,NW_003578028.1,1,1,9154417,9154417,+,9154417,9154417,259700,259700,-,1,First Pass,Primary Assembly
Line:572,1,1,NW_022145612,NW_003578028.1,1,1,9154556,9154556,+,9154556,9154556,259561,259561,-,1,First Pass,Primary Assembly
Line:573,1,1,NW_022145612,NW_003577163.1,1,1,9633075,9633075,+,9633075,9633075,150320,150320,+,1,First Pass,Primary Assembly
Line:574,1,1,NW_022145612,NW_003577163.1,1,1,9635073,9635073,+,9635073,9635073,151960,151960,+,1,First Pass,Primary Assembly
Line:575,1,1,NW_022145612,NW_003577163.1,1,1,9635329,9635329,+,9635329,9635329,152213,152213,+,1,First Pass,Primary Assembly
Line:576,1,1,NW_022145612,NW_003577163.1,1,1,9635437,9635437,+,9635437,9635437,152322,152322,+,1,First Pass,Primary Assembly
Line:577,1,1,NW_022145612,NW_003577163.1,1,1,9635767,9635767,+,9635767,9635767,152651,152651,+,1,First Pass,Primary Assembly
Line:578,1,1,NW_022145612,NW_003577163.1,1,1,9635817,9635817,+,9635817,9635817,152701,152701,+,1,First Pass,Primary Assembly
Line:579,1,1,NW_022145612,NW_003577163.1,1,1,9649133,9649133,+,9649133,9649133,165472,165472,+,1,First Pass,Primary Assembly
Line:580,1,1,NW_022145612,NW_003577163.1,1,1,9649193,9649193,+,9649193,9649193,165531,165531,+,1,First Pass,Primary Assembly
Line:581,1,1,NW_022145612,NW_003577163.1,1,1,9715990,9715990,+,9715990,9715990,226765,226765,+,1,First Pass,Primary Assembly
Line:582,1,1,NW_022145612,NW_003577163.1,1,1,9716036,9716036,+,9716036,9716036,226811,226811,+,1,First Pass,Primary Assembly
Line:583,1,1,NW_022145612,NW_003577163.1,1,1,9727273,9727273,+,9727273,9727273,238056,238056,+,1,First Pass,Primary Assembly
Line:584,1,1,NW_022145612,NW_003577069.1,1,1,10043491,10043491,+,10043491,10043491,87375,87375,+,1,First Pass,Primary Assembly
Line:585,1,1,NW_022145612,NW_003576970.1,1,1,10274339,10274339,+,10274339,10274339,929499,929499,+,1,First Pass,Primary Assembly
Line:586,1,1,NW_022145612,NW_003576970.1,1,1,10329293,10329293,+,10329293,10329293,982547,982547,+,1,First Pass,Primary Assembly
Line:587,1,1,NW_022145612,NW_003576970.1,1,1,10350810,10350810,+,10350810,10350810,1003134,1003134,+,1,First Pass,Primary Assembly
Line:588,1,1,NW_022145612,NW_003576970.1,1,1,10734413,10734413,+,10734413,10734413,1466779,1466779,+,1,First Pass,Primary Assembly
Line:589,1,1,NW_022145612,NW_003576970.1,1,1,10770219,10770219,+,10770219,10770219,1502596,1502596,+,1,First Pass,Primary Assembly
Line:590,1,1,NW_022145612,NW_003576970.1,1,1,10884500,10884500,+,10884500,10884500,1612355,1612355,+,1,First Pass,Primary Assembly
Line:591,1,1,NW_022145612,NW_003578839.1,1,1,13021671,13021671,+,13021671,13021671,18806,18806,+,1,First Pass,Primary Assembly
Line:592,1,1,NW_022145612,NW_003577534.1,1,1,14358957,14358957,+,14358957,14358957,92141,92141,-,1,First Pass,Primary Assembly
Line:593,1,1,NW_022145612,NW_003577089.1,1,1,15396540,15396540,+,15396540,15396540,843689,843689,-,1,First Pass,Primary Assembly
Line:594,1,1,NW_022145612,NW_003577089.1,1,1,15621032,15621032,+,15621032,15621032,624926,624926,-,1,First Pass,Primary Assembly
Line:595,1,1,NW_022145612,NW_003577741.1,1,1,16898280,16898280,+,16898280,16898280,286215,286215,+,1,First Pass,Primary Assembly
Line:596,1,1,NW_022145612,NW_003577408.1,1,1,17238330,17238330,+,17238330,17238330,365737,365737,+,1,First Pass,Primary Assembly
Line:597,1,1,NW_022145612,NW_003577408.1,1,1,17247225,17247225,+,17247225,17247225,373249,373249,+,1,First Pass,Primary Assembly
Line:598,1,1,NW_022145612,NW_003577282.1,1,1,19107588,19107588,+,19107588,19107588,523610,523610,+,1,First Pass,Primary Assembly
Line:599,1,1,NW_022145612,NW_003577379.1,1,1,19741406,19741406,+,19741406,19741406,189913,189913,+,1,First Pass,Primary Assembly
Line:600,1,1,NW_022145612,NW_003577379.1,1,1,19881522,19881522,+,19881522,19881522,326673,326673,+,1,First Pass,Primary Assembly
Line:601,1,1,NW_022145612,NW_003577379.1,1,1,19881603,19881603,+,19881603,19881603,326754,326754,+,1,First Pass,Primary Assembly
Line:602,1,1,NW_022145612,NW_003577925.1,1,1,19956624,19956624,+,19956624,19956624,484051,484051,+,1,Second Pass,Primary Assembly
Line:602,1,2,NW_022145612,NW_003577925.1,1,1,19956624,19956624,+,19956624,19956624,487126,487126,+,1,Second Pass,Primary Assembly
Line:602,1,3,NW_022145612,NW_003577925.1,1,1,19956624,19956624,+,19956624,19956624,481101,481101,+,1,First Pass,Primary Assembly
Line:603,1,1,NW_022145612,NW_003577925.1,1,1,19997865,19997865,+,19997865,19997865,429430,429430,-,1,First Pass,Primary Assembly
Line:604,1,1,NW_022145612,NW_003577151.1,1,1,28670850,28670850,+,28670850,28670850,167463,167463,+,1,First Pass,Primary Assembly
Line:605,1,1,NW_022145612,NW_003577151.1,1,1,28800720,28800720,+,28800720,28800720,299350,299350,+,1,First Pass,Primary Assembly
Line:606,1,1,NW_022145612,NW_003586494.1,1,1,29064692,29064692,+,29064692,29064692,1194,1194,+,1,First Pass,Primary Assembly
Line:606,1,2,NW_022145612,NW_003577151.1,1,1,29064692,29064692,+,29064692,29064692,578330,578330,+,1,Second Pass,Primary Assembly
Line:607,1,1,NW_022145612,NW_003578953.1,1,1,32123350,32123350,+,32123350,32123350,132251,132251,-,1,First Pass,Primary Assembly
Line:608,1,1,NW_022145612,NW_003577450.1,1,1,32217610,32217610,+,32217610,32217610,833031,833031,+,1,First Pass,Primary Assembly
Line:609,1,1,NW_022145612,NW_003579268.1,1,1,33579109,33579109,+,33579109,33579109,79787,79787,+,1,First Pass,Primary Assembly
Line:610,1,1,NW_022145612,NW_003579268.1,1,1,33582585,33582585,+,33582585,33582585,83276,83276,+,1,First Pass,Primary Assembly
Line:611,1,1,NW_022145612,NW_003578475.1,1,1,35886088,35886088,+,35886088,35886088,24342,24342,-,1,First Pass,Primary Assembly
Line:612,1,1,NW_022145612,NW_003577911.1,1,1,35978131,35978131,+,35978131,35978131,66505,66505,-,1,First Pass,Primary Assembly
Line:613,1,1,NW_022145612,NW_003577658.1,1,1,36147529,36147529,+,36147529,36147529,397661,397661,-,1,First Pass,Primary Assembly
Line:614,1,1,NW_022145612,NW_003577458.1,1,1,36227753,36227753,+,36227753,36227753,510458,510458,+,1,First Pass,Primary Assembly
Line:615,1,1,NW_022145612,NW_003577458.1,1,1,36228353,36228353,+,36228353,36228353,511058,511058,+,1,First Pass,Primary Assembly
Line:616,1,1,NW_022145612,NW_003579414.1,1,1,36689947,36689947,+,36689947,36689947,2525,2525,+,1,First Pass,Primary Assembly
Line:616,1,2,NW_022145612,NW_003578304.1,1,1,36689947,36689947,+,36689947,36689947,97513,97513,+,1,Second Pass,Primary Assembly
Line:617,1,1,NW_022145612,NW_003577383.1,1,1,37220404,37220404,+,37220404,37220404,319172,319172,+,1,First Pass,Primary Assembly
Line:618,1,1,NW_022145612,NW_003577383.1,1,1,37366984,37366984,+,37366984,37366984,481346,481346,+,1,First Pass,Primary Assembly
Line:619,1,1,NW_022145612,NW_003577383.1,1,1,37370948,37370948,+,37370948,37370948,485698,485698,+,1,First Pass,Primary Assembly
Line:620,1,1,NW_022145612,NW_003577597.1,1,1,37778125,37778125,+,37778125,37778125,62009,62009,+,1,First Pass,Primary Assembly
Line:621,1,1,NW_022145612,NW_003577597.1,1,1,38204517,38204517,+,38204517,38204517,456757,456757,+,1,First Pass,Primary Assembly
Line:622,1,1,NW_022145612,NW_003583705.1,1,1,38523746,38523746,+,38523746,38523746,9555,9555,-,1,First Pass,Primary Assembly
Line:623,1,1,NW_022145612,NW_003577036.1,1,1,39497514,39497514,+,39497514,39497514,719239,719239,+,1,First Pass,Primary Assembly
Line:623,1,2,NW_022145612,NW_003576978.1,1,1,39497514,39497514,+,39497514,39497514,3945,3945,-,1,Second Pass,Primary Assembly
Line:624,1,1,NW_022145612,NW_003606431.1,1,1,43334863,43334863,+,43334863,43334863,20848,20848,+,1,Second Pass,Primary Assembly
Line:624,1,2,NW_022145612,NW_003576966.1,1,1,43334863,43334863,+,43334863,43334863,1673896,1673896,-,1,First Pass,Primary Assembly
Line:625,1,1,NW_022145612,NW_003576966.1,1,1,43429836,43429836,+,43429836,43429836,1578452,1578452,-,1,First Pass,Primary Assembly
Line:626,1,1,NW_022145612,NW_003576966.1,1,1,43430067,43430067,+,43430067,43430067,1578221,1578221,-,1,First Pass,Primary Assembly
Line:627,1,1,NW_022145612,NW_003576966.1,1,1,43470963,43470963,+,43470963,43470963,1538282,1538282,-,1,First Pass,Primary Assembly
Line:628,1,1,NW_022145612,NW_003576966.1,1,1,43470977,43470977,+,43470977,43470977,1538268,1538268,-,1,First Pass,Primary Assembly
Line:629,1,1,NW_022145612,NW_003576966.1,1,1,43527548,43527548,+,43527548,43527548,1481842,1481842,-,1,First Pass,Primary Assembly
Line:630,1,1,NW_022145612,NW_003577954.1,1,1,47439600,47439600,+,47439600,47439600,135478,135478,+,1,First Pass,Primary Assembly
Line:631,1,1,NW_022145612,NW_003578632.1,1,1,47783226,47783226,+,47783226,47783226,126609,126609,+,1,First Pass,Primary Assembly
Line:632,1,1,NW_022145612,NW_003578632.1,1,1,47785659,47785659,+,47785659,47785659,129684,129684,+,1,First Pass,Primary Assembly
Line:633,1,1,NW_022145612,NW_003578632.1,1,1,47785694,47785694,+,47785694,47785694,129719,129719,+,1,First Pass,Primary Assembly
Line:634,1,1,NW_022145612,NW_003578632.1,1,1,47792257,47792257,+,47792257,47792257,135682,135682,+,1,First Pass,Primary Assembly
Line:635,1,1,NW_022145612,NW_003577425.1,1,1,48254459,48254459,+,48254459,48254459,299440,299440,-,1,First Pass,Primary Assembly
Line:636,1,1,NW_022145612,NW_003577347.1,1,1,48865920,48865920,+,48865920,48865920,454169,454169,-,1,First Pass,Primary Assembly
Line:637,1,1,NW_022145612,NW_003577347.1,1,1,48879552,48879552,+,48879552,48879552,440878,440878,-,1,First Pass,Primary Assembly
Line:638,1,1,NW_022145612,NW_003577347.1,1,1,48884879,48884879,+,48884879,48884879,435530,435530,-,1,First Pass,Primary Assembly
Line:639,1,1,NW_022145612,NW_003577347.1,1,1,48908249,48908249,+,48908249,48908249,414652,414652,-,1,First Pass,Primary Assembly
Line:640,1,1,NW_022145612,NW_003579038.1,1,1,49276691,49276691,+,49276691,49276691,195787,195787,+,1,First Pass,Primary Assembly
Line:641,1,1,NW_022145612,NW_003576981.1,1,1,50922265,50922265,+,50922265,50922265,69175,69175,-,1,First Pass,Primary Assembly
Line:642,1,1,NW_022145612,NW_003577026.1,1,1,51094379,51094379,+,51094379,51094379,305950,305950,+,1,First Pass,Primary Assembly
Line:643,1,1,NW_022145612,NW_003577026.1,1,1,51158134,51158134,+,51158134,51158134,379274,379274,+,1,First Pass,Primary Assembly
Line:644,1,1,NW_022145612,NW_003577026.1,1,1,51881841,51881841,+,51881841,51881841,1023723,1023723,+,1,First Pass,Primary Assembly
Line:645,1,1,NW_022145612,NW_003577026.1,1,1,51882075,51882075,+,51882075,51882075,1023957,1023957,+,1,First Pass,Primary Assembly
Line:646,1,1,NW_022145612,NW_003577591.1,1,1,54176709,54176709,+,54176709,54176709,449200,449200,-,1,First Pass,Primary Assembly
Line:647,1,1,NW_022145612,NW_003577433.1,1,1,54979056,54979056,+,54979056,54979056,505350,505350,+,1,First Pass,Primary Assembly
Line:648,1,1,NW_022145612,NW_003577080.1,1,1,55322854,55322854,+,55322854,55322854,770338,770338,-,1,First Pass,Primary Assembly
Line:649,1,1,NW_022145612,NW_003577080.1,1,1,55548210,55548210,+,55548210,55548210,536375,536375,-,1,First Pass,Primary Assembly
Line:650,1,1,NW_022145612,NW_003577080.1,1,1,55865901,55865901,+,55865901,55865901,227565,227565,-,1,First Pass,Primary Assembly
Line:651,1,1,NW_022145612,NW_003577717.1,1,1,56300987,56300987,+,56300987,56300987,523757,523757,+,1,First Pass,Primary Assembly
Line:652,1,1,NW_022145612,NW_003577717.1,1,1,56308584,56308584,+,56308584,56308584,531368,531368,+,1,First Pass,Primary Assembly
Line:653,1,1,NW_022145612,NW_003578944.1,1,1,56332875,56332875,+,56332875,56332875,119668,119668,-,1,First Pass,Primary Assembly
Line:654,1,1,NW_022145612,NW_003577061.1,1,1,59115958,59115958,+,59115958,59115958,589962,589962,-,1,First Pass,Primary Assembly
Line:655,1,1,NW_022145612,NW_003577061.1,1,1,59116770,59116770,+,59116770,59116770,589153,589153,-,1,First Pass,Primary Assembly
Line:656,1,1,NW_022145612,NW_003577061.1,1,1,59189631,59189631,+,59189631,59189631,523940,523940,-,1,First Pass,Primary Assembly
Line:657,1,1,NW_022145612,NW_003577061.1,1,1,59368844,59368844,+,59368844,59368844,365700,365700,-,1,First Pass,Primary Assembly
Line:658,1,1,NW_022145612,NW_003577061.1,1,1,59368883,59368883,+,59368883,59368883,365659,365659,-,1,First Pass,Primary Assembly
Line:659,1,1,NW_022145612,NW_003577061.1,1,1,59368890,59368890,+,59368890,59368890,365652,365652,-,1,First Pass,Primary Assembly
Line:660,1,1,NW_022145612,NW_003579673.1,1,1,59609284,59609284,+,59609284,59609284,70159,70159,-,1,First Pass,Primary Assembly
Line:661,1,1,NW_022145612,NW_003579673.1,1,1,59611163,59611163,+,59611163,59611163,68280,68280,-,1,First Pass,Primary Assembly
Line:662,1,1,NW_022145612,NW_003579673.1,1,1,59623150,59623150,+,59623150,59623150,56191,56191,-,1,First Pass,Primary Assembly
Line:663,1,1,NW_022145612,NW_003577689.1,1,1,60054870,60054870,+,60054870,60054870,384442,384442,+,1,First Pass,Primary Assembly
Line:664,1,1,NW_022145612,NW_003578261.1,1,1,60275696,60275696,+,60275696,60275696,25669,25669,+,1,Second Pass,Primary Assembly
Line:665,1,1,NW_022145612,NW_003577480.1,1,1,60337689,60337689,+,60337689,60337689,94590,94590,+,1,First Pass,Primary Assembly
Line:666,1,1,NW_022145612,NW_003578694.1,1,1,61846223,61846223,+,61846223,61846223,151474,151474,-,1,First Pass,Primary Assembly
Line:667,1,1,NW_022145613,NW_003579416.1,1,1,2774819,2774819,+,2774819,2774819,79977,79977,-,1,First Pass,Primary Assembly
Line:668,1,1,NW_022145613,NW_003577719.1,1,1,2872674,2872674,+,2872674,2872674,43779,43779,+,1,First Pass,Primary Assembly
Line:669,1,1,NW_022145613,NW_003577414.1,1,1,3749983,3749983,+,3749983,3749983,505636,505636,-,1,First Pass,Primary Assembly
Line:670,1,1,NW_022145613,NW_003577414.1,1,1,3756563,3756563,+,3756563,3756563,499050,499050,-,1,First Pass,Primary Assembly
Line:671,1,1,NW_022145613,NW_003577414.1,1,1,3952590,3952590,+,3952590,3952590,294636,294636,-,1,First Pass,Primary Assembly
Line:672,1,1,NW_022145613,NW_003577529.1,1,1,5459949,5459949,+,5459949,5459949,625809,625809,+,1,Second Pass,Primary Assembly
Line:672,1,2,NW_022145613,NW_003577529.1,1,1,5459949,5459949,+,5459949,5459949,634440,634440,+,1,First Pass,Primary Assembly
Line:673,1,1,NW_022145613,NW_003577193.1,1,1,5681985,5681985,+,5681985,5681985,94099,94099,+,1,First Pass,Primary Assembly
Line:674,1,1,NW_022145613,NW_003577193.1,1,1,5683529,5683529,+,5683529,5683529,95668,95668,+,1,First Pass,Primary Assembly
Line:675,1,1,NW_022145613,NW_003578964.1,1,1,8128608,8128608,+,8128608,8128608,78040,78040,-,1,First Pass,Primary Assembly
Line:676,1,1,NW_022145613,NW_003577252.1,1,1,8500028,8500028,+,8500028,8500028,217022,217022,+,1,First Pass,Primary Assembly
Line:677,1,1,NW_022145613,NW_003582539.1,1,1,8850874,8850874,+,8850874,8850874,414,414,+,1,First Pass,Primary Assembly
Line:678,1,1,NW_022145613,NW_003579992.1,1,1,10769796,10769796,+,10769796,10769796,24380,24380,+,1,First Pass,Primary Assembly
Line:678,1,2,NW_022145613,NW_003578307.1,1,1,10769796,10769796,+,10769796,10769796,268832,268832,-,1,Second Pass,Primary Assembly
Line:679,1,1,NW_022145613,NW_003578290.1,1,1,11336250,11336250,+,11336250,11336250,177777,177777,+,1,First Pass,Primary Assembly
Line:680,1,1,NW_022145613,NW_003578290.1,1,1,11352225,11352225,+,11352225,11352225,192734,192734,+,1,First Pass,Primary Assembly
Line:681,1,1,NW_022145613,NW_003579295.1,1,1,12774544,12774544,+,12774544,12774544,22966,22966,+,1,First Pass,Primary Assembly
Line:682,1,1,NW_022145613,NW_003578146.1,1,1,13258219,13258219,+,13258219,13258219,18492,18492,+,1,First Pass,Primary Assembly
Line:683,1,1,NW_022145613,NW_003578691.1,1,1,13291598,13291598,+,13291598,13291598,120029,120029,+,1,First Pass,Primary Assembly
Line:684,1,1,NW_022145613,NW_003578691.1,1,1,13292152,13292152,+,13292152,13292152,120583,120583,+,1,First Pass,Primary Assembly
Line:685,1,1,NW_022145613,NW_003578691.1,1,1,13293064,13293064,+,13293064,13293064,121496,121496,+,1,First Pass,Primary Assembly
Line:686,1,1,NW_022145613,NW_003578691.1,1,1,13293076,13293076,+,13293076,13293076,121508,121508,+,1,First Pass,Primary Assembly
Line:687,1,1,NW_022145613,NW_003577309.1,1,1,13400833,13400833,+,13400833,13400833,355407,355407,-,1,First Pass,Primary Assembly
Line:688,1,1,NW_022145613,NW_003577004.1,1,1,13992163,13992163,+,13992163,13992163,388114,388114,+,1,First Pass,Primary Assembly
Line:689,1,1,NW_022145613,NW_003577004.1,1,1,14302674,14302674,+,14302674,14302674,730693,730693,+,1,First Pass,Primary Assembly
Line:690,1,1,NW_022145613,NW_003577255.1,1,1,20397683,20397683,+,20397683,20397683,544109,544109,+,1,First Pass,Primary Assembly
Line:691,1,1,NW_022145613,NW_003577255.1,1,1,20422569,20422569,+,20422569,20422569,570350,570350,+,1,First Pass,Primary Assembly
Line:692,1,1,NW_022145613,NW_003582276.1,1,1,20739767,20739767,+,20739767,20739767,12452,12452,+,1,Second Pass,Primary Assembly
Line:692,1,2,NW_022145613,NW_003579146.1,1,1,20739767,20739767,+,20739767,20739767,13327,13327,-,1,First Pass,Primary Assembly
Line:692,1,3,NW_022145613,NW_003578883.1,1,1,20739767,20739767,+,20739767,20739767,111948,111948,-,1,Second Pass,Primary Assembly
Line:693,1,1,NW_022145613,NW_003577143.1,1,1,22684155,22684155,+,22684155,22684155,469907,469907,+,1,First Pass,Primary Assembly
Line:694,1,1,NW_022145613,NW_003577143.1,1,1,22709188,22709188,+,22709188,22709188,493978,493978,+,1,First Pass,Primary Assembly
Line:695,1,1,NW_022145613,NW_003577276.1,1,1,23234900,23234900,+,23234900,23234900,471819,471819,+,1,First Pass,Primary Assembly
Line:696,1,1,NW_022145613,NW_003580005.1,1,1,23851614,23851614,+,23851614,23851614,30233,30233,+,1,First Pass,Primary Assembly
Line:697,1,1,NW_022145613,NW_003577698.1,1,1,24716648,24716648,+,24716648,24716648,180946,180946,-,1,First Pass,Primary Assembly
Line:698,1,1,NW_022145613,NW_003577698.1,1,1,24792029,24792029,+,24792029,24792029,108190,108190,-,1,First Pass,Primary Assembly
Line:699,1,1,NW_022145613,NW_003577698.1,1,1,24835233,24835233,+,24835233,24835233,39400,39400,-,1,First Pass,Primary Assembly
Line:700,1,1,NW_022145613,NW_003578794.1,1,1,25351174,25351174,+,25351174,25351174,222148,222148,-,1,First Pass,Primary Assembly
Line:701,1,1,NW_022145613,NW_003578794.1,1,1,25420834,25420834,+,25420834,25420834,160379,160379,-,1,First Pass,Primary Assembly
Line:702,1,1,NW_022145613,NW_003578794.1,1,1,25420839,25420839,+,25420839,25420839,160374,160374,-,1,First Pass,Primary Assembly
Line:703,1,1,NW_022145613,NW_003580742.1,1,1,25553956,25553956,+,25553956,25553956,468,468,+,1,Second Pass,Primary Assembly
Line:703,1,2,NW_022145613,NW_003578794.1,1,1,25553956,25553956,+,25553956,25553956,45725,45725,-,1,First Pass,Primary Assembly
Line:704,1,1,NW_022145613,NW_003578033.1,1,1,25787380,25787380,+,25787380,25787380,198275,198275,+,1,First Pass,Primary Assembly
Line:705,1,1,NW_022145613,NW_003577127.1,1,1,26991013,26991013,+,26991013,26991013,320414,320414,+,1,First Pass,Primary Assembly
Line:706,1,1,NW_022145613,NW_003577451.1,1,1,27566218,27566218,+,27566218,27566218,76119,76119,+,1,First Pass,Primary Assembly
Line:707,1,1,NW_022145613,NW_003577451.1,1,1,27567743,27567743,+,27567743,27567743,77673,77673,+,1,First Pass,Primary Assembly
Line:708,1,1,NW_022145613,NW_003577524.1,1,1,27712703,27712703,+,27712703,27712703,30274,30274,+,1,First Pass,Primary Assembly
Line:709,1,1,NW_022145613,NW_003577524.1,1,1,27779821,27779821,+,27779821,27779821,111363,111363,+,1,First Pass,Primary Assembly
Line:710,1,1,NW_022145613,NW_003577524.1,1,1,27780660,27780660,+,27780660,27780660,112215,112215,+,1,First Pass,Primary Assembly
Line:711,1,1,NW_022145613,NW_003577075.1,1,1,29107311,29107311,+,29107311,29107311,321412,321412,+,1,First Pass,Primary Assembly
Line:712,1,1,NW_022145613,NW_003577075.1,1,1,30015232,30015232,+,30015232,30015232,1142190,1142190,+,1,First Pass,Primary Assembly
Line:713,1,1,NW_022145613,NW_003577075.1,1,1,30061117,30061117,+,30061117,30061117,1185988,1185988,+,1,First Pass,Primary Assembly
Line:714,1,1,NW_022145613,NW_003577075.1,1,1,30066250,30066250,+,30066250,30066250,1191128,1191128,+,1,First Pass,Primary Assembly
Line:715,1,1,NW_022145613,NW_003577257.1,1,1,30542187,30542187,+,30542187,30542187,466837,466837,-,1,First Pass,Primary Assembly
Line:716,1,1,NW_022145613,NW_003577257.1,1,1,30546528,30546528,+,30546528,30546528,462522,462522,-,1,First Pass,Primary Assembly
Line:717,1,1,NW_022145613,NW_003577257.1,1,1,30553646,30553646,+,30553646,30553646,458833,458833,-,1,First Pass,Primary Assembly
Line:718,1,1,NW_022145613,NW_003578262.1,1,1,32190946,32190946,+,32190946,32190946,259483,259483,-,1,First Pass,Primary Assembly
Line:719,1,1,NW_022145613,NW_003577264.1,1,1,32476986,32476986,+,32476986,32476986,50674,50674,+,1,First Pass,Primary Assembly
Line:720,1,1,NW_022145613,NW_003577264.1,1,1,32710190,32710190,+,32710190,32710190,252497,252497,+,1,First Pass,Primary Assembly
Line:721,1,1,NW_022145613,NW_003577264.1,1,1,32760313,32760313,+,32760313,32760313,308959,308959,+,1,First Pass,Primary Assembly
Line:722,1,1,NW_022145613,NW_003577860.1,1,1,33263491,33263491,+,33263491,33263491,347633,347633,+,1,First Pass,Primary Assembly
Line:723,1,1,NW_022145613,NW_003577860.1,1,1,33267739,33267739,+,33267739,33267739,351894,351894,+,1,First Pass,Primary Assembly
Line:724,1,1,NW_022145613,NW_003577018.1,1,1,33376539,33376539,+,33376539,33376539,1543733,1543733,-,1,First Pass,Primary Assembly
Line:725,1,1,NW_022145613,NW_003585240.1,1,1,33469567,33469567,+,33469567,33469567,2919,2919,-,1,First Pass,Primary Assembly
Line:726,1,1,NW_022145613,NW_003577018.1,1,1,33485880,33485880,+,33485880,33485880,1400879,1400879,-,1,First Pass,Primary Assembly
Line:727,1,1,NW_022145613,NW_003577018.1,1,1,34472688,34472688,+,34472688,34472688,377348,377348,-,1,First Pass,Primary Assembly
Line:728,1,1,NW_022145613,NW_003577210.1,1,1,34852369,34852369,+,34852369,34852369,271588,271588,-,1,First Pass,Primary Assembly
Line:729,1,1,NW_022145613,NW_003577999.1,1,1,35197161,35197161,+,35197161,35197161,102601,102601,+,1,First Pass,Primary Assembly
Line:730,1,1,NW_022145613,NW_003577179.1,1,1,36087970,36087970,+,36087970,36087970,167508,167508,-,1,First Pass,Primary Assembly
Line:731,1,1,NW_022145613,NW_003577892.1,1,1,36385125,36385125,+,36385125,36385125,244402,244402,+,1,First Pass,Primary Assembly
Line:732,1,1,NW_022145613,NW_003577068.1,1,1,37380883,37380883,+,37380883,37380883,498283,498283,-,1,First Pass,Primary Assembly
Line:733,1,1,NW_022145614,NW_003578247.1,1,1,226695,226695,+,226695,226695,163838,163838,+,1,First Pass,Primary Assembly
Line:734,1,1,NW_022145614,NW_003580888.1,1,1,1184313,1184313,+,1184313,1184313,18152,18152,-,1,First Pass,Primary Assembly
Line:735,1,1,NW_022145614,NW_003577625.1,1,1,1501618,1501618,+,1501618,1501618,109819,109819,+,1,First Pass,Primary Assembly
Line:736,1,1,NW_022145614,NW_003578500.1,1,1,2229679,2229679,+,2229679,2229679,111516,111516,-,1,First Pass,Primary Assembly
Line:737,1,1,NW_022145614,NW_003577031.1,1,1,3434322,3434322,+,3434322,3434322,992054,992054,+,1,First Pass,Primary Assembly
Line:738,1,1,NW_022145614,NW_003577180.1,1,1,3984745,3984745,+,3984745,3984745,132169,132169,-,1,First Pass,Primary Assembly
Line:739,1,1,NW_022145614,NW_003576979.1,1,1,4684912,4684912,+,4684912,4684912,601341,601341,-,1,First Pass,Primary Assembly
Line:740,1,1,NW_022145614,NW_003576979.1,1,1,4701260,4701260,+,4701260,4701260,585116,585116,-,1,First Pass,Primary Assembly
Line:741,1,1,NW_022145614,NW_003578832.1,1,1,5284297,5284297,+,5284297,5284297,119073,119073,+,1,First Pass,Primary Assembly
Line:742,1,1,NW_022145614,NW_003577649.1,1,1,6091529,6091529,+,6091529,6091529,405353,405353,+,1,First Pass,Primary Assembly
